TYP; REGELSET; DATEI; PFAD; INFO
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (282); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (293); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (294); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (296); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (297); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (309); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (310); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (312); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (313); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (326); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (327); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (329); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (330); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (339); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (340); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (342); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (343); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (350); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (351); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (353); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (354); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (361); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (362); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (364); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (365); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (366); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (367); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (369); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (370); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (389); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (390); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (392); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (393); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (403); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (404); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (406); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (407); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (417); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (418); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (420); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (421); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (431); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (432); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (434); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (435); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (503); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (504); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (506); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (507); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (519); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (520); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (522); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (523); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (536); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (537); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (539); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (540); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (608); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (609); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (611); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (612); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (617); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (618); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (620); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (621); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (627); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (628); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (630); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (631); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (636); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (637); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (639); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (640); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (653); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (654); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (656); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (657); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (663); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (664); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (666); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (667); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (675); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (676); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (678); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (679); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (681); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (682); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (684); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (685); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (692); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (693); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (695); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (696); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (704); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (705); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (707); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (708); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (728); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (729); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (731); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (732); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (766); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (767); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (769); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (770); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (793); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (794); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (796); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (797); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (808); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (809); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (811); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (812); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (820); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (821); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (823); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (824); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (835); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (836); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (838); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (839); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (852); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (853); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (855); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (856); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (861); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (862); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
VERALTET; Basic-Versionen #3 Game Events; GameEvents.xml; /*/*/TriggerActions/GameEventAction/ChoiceButtonText (864); Neuen Text in 'Englisch Neu' gefunden, der nicht genau gleich in 'Englisch Alt' existiert.
